"OID_","ID1","ID2","dist12"
,273,275,19.999900
,274,37,20.362400
,274,279,19.999900
,274,136,19.999900
,274,139,19.999900
,274,258,20.000000
,275,273,19.999900
,275,33,19.999900
,275,262,19.999900
,275,276,20.000000
,276,33,20.000000
,276,262,19.999900
,276,275,20.000000
,276,278,20.000000
,277,279,19.999900
,277,34,19.999900
,277,38,19.999900
,278,134,20.000000
,278,282,20.000000
,278,33,20.031299
,278,264,19.999900
,278,276,20.000000
,279,37,19.999900
,279,227,19.999799
,279,253,19.999900
,279,258,19.999900
,279,274,19.999900
,279,85,19.999900
,279,267,19.999900
,279,34,19.999900
,279,277,19.999900
,279,38,19.999900
,279,32,20.000000
,279,272,20.000000
,279,222,20.000000
,280,138,19.999900
,280,136,19.999900
,280,281,19.999900
,280,295,19.999900
,281,292,20.089799
,281,136,19.999900
,281,280,19.999900
,281,284,19.998199
,281,297,19.999900
,282,134,19.999900
,282,293,20.000000
,282,33,20.000000
,282,278,20.000000
,282,291,19.999900
,282,302,20.000099
,283,37,20.000000
,283,292,19.999900
,283,284,20.000000
,283,38,20.000099
,283,296,20.000000
,284,37,21.057699
,284,283,20.000000
,284,292,19.999900
,284,139,20.000000
,284,281,19.998199
,285,35,19.999900
,285,287,20.000000
,285,271,20.000099
,285,289,19.999900
,285,299,19.999799
,286,34,20.000000
,286,32,19.999799
,286,303,19.999900
,286,306,19.999900
,287,273,19.999900
,287,305,19.999900
,287,285,20.000000
,287,33,20.000000
,287,291,20.000099
,288,265,20.000099
,288,36,19.999799
,288,290,20.000000
,289,35,19.999900
,289,301,19.999900
,289,285,19.999900
,289,299,20.000000
,289,304,19.999799
,290,140,19.999900
,290,288,20.000000
,290,36,20.000000
,290,266,19.999900
,290,294,19.999900
,291,282,19.999900
,291,293,20.000000
,291,287,20.000099
,291,305,20.000000
,291,33,19.999900
,291,313,20.000000
,291,307,19.999900
,292,283,19.999900
,292,281,20.089799
,292,284,19.999900
,292,297,19.999900
,292,311,19.999900
,292,296,19.999799
,293,308,19.999900
,293,282,20.000000
,293,313,20.000099
,293,291,20.000000
,293,310,19.999900
,293,302,20.000000
,293,315,20.000000
,294,140,19.999799
,294,290,19.999900
,294,298,19.999900
,295,138,19.999900
,295,320,19.999900
,295,280,19.999900
,295,297,19.999799
,295,318,19.999900
,296,283,20.000000
,296,292,19.999799
,296,300,19.999900
,296,38,19.999900
,296,311,20.000000
,297,292,19.999900
,297,281,19.999900
,297,295,19.999799
,298,140,20.262300
,298,301,20.000000
,298,294,19.999900
,299,305,19.999900
,299,309,19.999900
,299,285,19.999799
,299,289,20.000000
,299,304,20.649400
,300,34,19.999900
,300,312,19.999799
,300,38,19.999900
,300,311,20.000099
,300,296,19.999900
,300,303,19.999900
,301,35,19.999799
,301,140,20.000000
,301,298,20.000000
,301,289,19.999900
,301,304,19.999900
,302,134,20.000099
,302,282,20.000099
,302,293,20.000000
,302,138,19.999799
,302,320,19.999900
,302,137,19.999900
,302,310,19.999799
,303,34,20.000000
,303,312,19.999900
,303,300,19.999900
,303,286,19.999900
,303,306,20.000000
,304,301,19.999900
,304,309,19.999900
,304,289,19.999799
,304,299,20.649400
,305,287,19.999900
,305,314,19.999900
,305,299,19.999900
,305,291,20.000000
,305,307,19.999900
,306,286,19.999900
,306,303,20.000000
,306,321,19.999900
,307,305,19.999900
,307,313,20.000000
,307,291,19.999900
,307,317,19.999900
,314,305,19.999900
,314,309,19.999900
,314,317,20.000000
,315,308,19.999900
,315,293,20.000000
,315,316,20.000000
,315,322,19.999900
,315,310,20.000000
,315,324,19.999900
,316,308,20.000000
,316,322,19.999799
,316,313,19.999900
,316,315,20.000000
,317,322,19.999900
,317,314,20.000000
,317,313,19.999799
,317,307,19.999900
,318,320,19.999900
,318,295,19.999900
,318,323,20.000000
,319,311,19.999799
,320,138,19.999799
,320,302,19.999900
,320,295,19.999900
,320,318,19.999900
,320,323,20.000000
,321,312,19.999799
,321,306,19.999900
,322,316,19.999799
,322,313,19.999799
,322,317,19.999900
,322,315,19.999900
,322,324,19.999900
,323,320,20.000000
,323,318,20.000000
,324,322,19.999900
,324,310,19.999900
,324,315,19.999900
,260,84,18.177900
,260,229,16.815999
,260,265,18.929399
,260,211,20.001899
,211,212,19.999900
,211,229,19.952400
,211,260,20.001899
,211,202,20.000000
,212,231,19.950599
,212,203,19.999799
,212,211,19.999900
,212,232,19.999799
,212,230,20.187200
,212,209,19.999900
